code,name,entry,exit,held_days,entry_px,exit_px,return,reason
6718,アイホン,2024-07-01,2024-08-14,30,2876.6,2529.2,-12.08,トレール
5122,オカモト,2024-07-01,2024-08-14,30,4974.7,4534.7,-8.85,トレール
3288,オープンハウスグループ,2024-07-01,2024-08-28,40,4715.2,5529.6,17.27,drop急騰
2109,ＤＭ三井製糖,2024-07-01,2024-10-01,62,3145.6,3163.6,0.57,期末
9037,ハマキョウレックス,2024-07-01,2024-10-01,62,1059.3,1212.5,14.46,期末
3002,グンゼ,2024-09-27,2024-10-01,2,2520.4,2463.2,-2.27,期末
5933,アルインコ,2024-09-27,2024-10-01,2,939.0,930.5,-0.9,期末
